r(82,0,0,0,0)
r(53,0,0,1,1)
r(23,0,0,2,2)
r(83,0,0,3,3)
r(25,0,0,4,4)
w(68,1,0,5,5)
r(38,0,0,6,6)
w(51,1,0,7,7)
r(71,0,0,8,8)
r(36,0,0,9,9)
r(14,0,0,10,10)
r(24,0,0,11,11)
r(93,0,0,12,12)
r(39,0,0,13,13)
r(29,0,0,14,14)
r(33,0,0,15,15)
r(73,0,0,16,16)
r(84,0,0,17,17)
r(26,0,0,18,18)
r(79,0,0,19,19)
r(28,0,0,20,20)
w(48,1,0,21,21)
r(73,0,0,22,22)
r(9,0,0,23,23)
r(39,0,0,24,24)
r(28,0,0,25,25)
r(99,0,0,26,26)
r(62,0,0,27,27)
r(50,0,0,28,28)
r(65,0,0,29,29)
r(7,0,0,30,30)
r(60,0,0,31,31)
r(24,0,0,32,32)
r(95,0,0,33,33)
r(36,0,0,34,34)
r(75,0,0,35,35)
r(10,0,0,36,36)
r(76,0,0,37,37)
r(70,0,0,38,38)
r(3,0,0,39,39)
r(85,0,0,40,40)
r(7,0,0,41,41)
r(88,0,0,42,42)
r(37,0,0,43,43)
r(57,0,0,44,44)
r(5,0,0,45,45)
r(35,0,0,46,46)
r(67,0,0,47,47)
r(83,0,0,48,48)
r(10,0,0,49,49)
r(57,0,0,50,50)
r(32,0,0,51,51)
r(30,0,0,52,52)
r(95,0,0,53,53)
r(24,0,0,54,54)
r(2,0,0,55,55)
r(98,0,0,56,56)
r(36,0,0,57,57)
r(89,0,0,58,58)
r(62,0,0,59,59)
r(86,0,0,60,60)
r(19,0,0,61,61)
r(82,0,0,62,62)
r(27,0,0,63,63)
r(12,0,0,64,64)
r(33,0,0,65,65)
r(99,0,0,66,66)
r(0,0,0,67,67)
r(27,0,0,68,68)
w(55,1,0,69,69)
r(99,0,0,70,70)
r(92,0,0,71,71)
r(14,0,0,72,72)
r(99,0,0,73,73)
r(0,0,0,74,74)
r(59,0,0,75,75)
r(60,0,0,76,76)
w(50,1,0,77,77)
r(36,0,0,78,78)
w(58,1,0,79,79)
r(95,0,0,80,80)
w(1,1,0,81,81)
w(62,1,0,82,82)
w(17,1,0,83,83)
r(19,0,0,84,84)
w(14,1,0,85,85)
r(32,0,0,86,86)
r(43,0,0,87,87)
r(27,0,0,88,88)
r(56,0,0,89,89)
r(68,1,0,90,90)
r(3,0,0,91,91)
r(4,0,0,92,92)
r(0,0,0,93,93)
r(37,0,0,94,94)
r(63,0,0,95,95)
r(18,0,0,96,96)
r(38,0,0,97,97)
r(38,0,0,98,98)
r(39,0,0,99,99)
r(56,0,1,0,0)
w(75,1,1,1,1)
r(68,1,1,2,2)
r(36,0,1,3,3)
r(97,0,1,4,4)
r(58,1,1,5,5)
r(81,0,1,6,6)
r(52,0,1,7,7)
r(89,0,1,8,8)
r(49,0,1,9,9)
r(68,1,1,10,10)
